,imu_x,imu_y,imu_z,imu_dx,imu_dy,imu_dz,imu_index
286,-0.0033333333333333335,0.05333333333333334,0.14333333333333334,-0.9339315005063372,-0.027000243528352223,0.2970026788118745,286
287,0.0125,0.0825,0.16250000000000003,-0.9339315005063372,-0.027000243528352223,-1.177224580470183,287
288,0.026000000000000002,0.122,0.174,0.5350132289063231,-0.702233224539894,-0.01860520982625889,288
289,-0.005,0.10500000000000001,0.16999999999999998,1.248416560659019,1.974194276808338,-0.17059720773618509,289
290,-0.005,0.10500000000000001,0.16999999999999998,0.0,0.0,-0.0,290
291,0.056666666666666664,0.08,0.1366666666666667,0.0,-0.75862481267185,-0.0,291
292,0.056666666666666664,0.08,0.1366666666666667,0.0,-0.5429021171253682,1.9080637514503234,292
293,0.122,0.022000000000000002,0.136,0.4449367862108988,-0.9565800564330186,-0.04242895411598066,293
294,0.06749999999999999,0.0,0.14,0.4449367862108988,-0.9565800564330186,-0.597557102651547,294
295,0.01,-0.005,0.1575,0.7993826140290488,0.1936660971244198,-0.27766006737664645,295
296,0.0025,0.01,0.165,-0.263762883207645,0.5173810401380728,-0.16772614111665637,296
297,0.01,0.024,0.22000000000000003,-0.29586821479810077,0.03811799086355898,0.05672320068981993,297
298,0.01,0.024,0.22000000000000003,-0.0,0.0,0.0,298
299,0.03444444444444445,0.12888888888888891,0.23444444444444443,1.7273639962271323,0.0,-0.3963216095239742,299
300,0.03444444444444445,0.12888888888888891,0.23444444444444443,0.0,-0.0,-0.0,300
301,-0.06857142857142857,0.10428571428571429,0.22857142857142856,-0.2614503219487478,1.0912496615169232,0.9739635357829055,301
302,-0.06,0.07,0.25,-0.3118728840388697,1.9441048005039823,0.16030849179568074,302
303,-0.02,0.016666666666666666,0.2833333333333334,0.05353506592283848,-0.03502294032335227,-0.5413545918552451,303
304,-0.013333333333333334,0.01,0.29,-0.7872831189895803,-0.2940530723759964,0.769690200129478,304
305,-0.0125,-0.005,0.3125,0.34871678454848026,0.46809730538489697,0.06544984694978984,305
306,-0.0,-0.015,0.315,0.34871678454848026,-0.021877702173747845,0.004756022211684315,306
307,0.03,-0.015000000000000001,0.31,0.34871678454848026,0.4050996460341435,-0.199089707774993,307
308,0.05333333333333334,-0.01,0.25333333333333335,0.2713405210433837,0.08959356826904179,-0.37757289484810463,308
309,0.06,-0.01,0.22,-1.3983577966979097,-1.3362240753269095,-0.12985249634838303,309
310,0.07750000000000001,0.035,0.2575,-1.3983577966979097,-1.3362240753269095,0.587477826221282,310
311,0.11166666666666668,0.07833333333333334,0.2933333333333334,0.4478951192930617,0.5183627878423356,-0.26376288320765306,311
312,0.1225,0.065,0.3225,-0.7501076059221047,-0.1328108294305053,-0.9048048641726183,312
313,0.1225,0.065,0.3225,-0.0,-0.0,-0.0,313
314,0.18333333333333332,0.12333333333333334,0.35333333333333333,1.5418238612117972,-0.0,1.375668516421936,314
315,0.24,0.16499999999999998,0.35,-1.3170254535549073,-0.6491054021092043,0.09492845801597058,315
316,0.32,0.185,0.29500000000000004,1.414938424591829,-0.6810711073594997,0.7423147108119819,316
317,0.31,0.15,0.28,1.414938424591829,-0.6810711073594997,0.7423147108119819,317
318,0.198,0.066,0.296,0.651754811913763,-0.9051766193033494,-0.8798344385643908,318
319,0.10500000000000001,0.034999999999999996,0.295,0.651754811913763,-0.9051766193033494,1.6072388015765198,319
320,-0.011666666666666667,-0.01333333333333333,0.31833333333333336,-1.1335564425852167,-0.12161454227895849,-0.5037020221255367,320
321,-0.068,0.038,0.332,-1.1335564425852167,1.3321923647548024,-0.13995795271743064,321
322,-0.098,0.068,0.316,0.3004619213892996,0.12176813125312895,-0.030724776152105292,322
323,-0.1725,0.06,0.3025,0.6093598917181747,0.12176813125312895,-1.5697273126280615,323
324,-0.19,0.08600000000000001,0.29,-0.700365722240311,-0.4308170725622967,0.6432306238470227,324
325,-0.19,0.08600000000000001,0.29,-0.0,-0.0,0.0,325
326,-0.094,0.066,0.27,-0.8423098596464743,-0.0,0.31056388709986904,326
327,-0.094,0.066,0.27,-0.0,0.0,0.0,327
328,0.10142857142857144,0.002857142857142856,0.25857142857142856,-0.0,-0.3581266025442214,0.0,328
329,0.18999999999999997,0.04666666666666667,0.245,0.5648059992378773,-0.4299269546437573,-0.2874208212184223,329
330,0.18999999999999997,0.04666666666666667,0.245,0.0,-0.0,-0.0,330
331,0.2916666666666667,0.11333333333333334,0.22666666666666666,-0.1274613952731462,1.3681636006383582,0.40518691249674466,331
332,0.335,0.14750000000000002,0.21,0.24507913356504327,-0.5934861221712806,0.3639840521802868,332
333,0.335,0.14750000000000002,0.21,0.0,-0.0,0.0,333
334,0.2833333333333334,0.14333333333333334,0.23666666666666666,0.0,-0.0,1.2302825897308078,334
335,0.125,0.0925,0.2375,0.5296201615176783,-0.960066351613909,1.190087657057371,335
336,0.005000000000000002,0.045000000000000005,0.23249999999999998,0.5296201615176783,0.37643697639327395,0.455631291202518,336
337,-0.0275,0.025,0.235,-0.2692650336745527,0.25031512132102446,0.3490309438138229,337
338,-0.038571428571428576,-0.005714285714285714,0.23857142857142857,-1.9702124327862944,-1.4331721286201369,-0.17612366814625047,338
339,-0.036,-0.006,0.246,0.3843424452401393,0.3875468697468005,-0.07389025921242502,339
340,0.0125,0.052500000000000005,0.2475,0.3843424452401393,0.3875468697468005,-0.7109816874155671,340
341,0.04,0.07250000000000001,0.245,0.08159414253073453,-0.40797071265367246,-0.266140894313484,341
342,0.04,0.07250000000000001,0.245,0.24626595745639535,-1.231329787281976,-0.8032616082915949,342
343,0.07400000000000001,0.07200000000000001,0.272,-0.47763378441777665,-0.3981026210628989,0.19726409337740727,343
344,0.09833333333333333,0.07166666666666667,0.26166666666666666,-0.320009027235248,0.06137159426429411,0.001195550537616167,344
345,0.14600000000000002,0.082,0.23399999999999999,0.8285322305312413,0.11130313705818307,0.5175075765088418,345
346,0.1575,0.09,0.115,0.3540444020901737,-0.6927037268240175,-0.09587529913517687,346
347,0.1366666666666667,0.09000000000000001,0.23,0.05166756362320514,0.8322835248701839,-0.6181432611788277,347
348,0.13,0.10200000000000001,0.252,-0.5443856469895719,-0.4889784245557579,0.5819695671020193,348
349,0.126,0.098,0.242,-0.012671090369478772,-0.24036674458465782,0.1117359787126764,349
350,0.08750000000000001,0.07250000000000001,0.22749999999999998,1.0598817315354483,-0.8792008840458685,0.09005898940290584,350
351,0.025,0.035,0.225,-1.3405786718105928,-0.26915595059630715,-0.09231919078424063,351
352,-0.0,0.02,0.23,-0.09189158511750492,0.17907078125462497,-0.16469799486445116,352
353,0.006666666666666667,0.02666666666666667,0.23666666666666666,1.0233912601993886,0.08092509965080323,0.06909758508645507,353
354,0.01,0.035,0.24,-0.5711589977151414,-0.5941973438414664,-0.004799655442984385,354
355,0.01,0.03333333333333333,0.24666666666666667,0.7461864328693051,1.0348057135074324,-0.25214189927144615,355
356,0.022000000000000002,0.054000000000000006,0.248,-0.044959681531374605,-1.4375369477466498,0.10086606813125798,356
357,0.013333333333333334,0.05000000000000001,0.22666666666666666,-1.7850936701188465,1.3684661243753002,-0.4933580374253862,357
358,0.034999999999999996,0.055,0.225,0.5802347098255242,-1.0482272954552914,0.6753551540592168,358
359,0.03666666666666667,0.04666666666666667,0.23,-1.3244780094609023,0.18727382873898665,1.2095306249245588,359
360,0.025,0.04,0.245,1.734996902822551,1.7635330360926589,-0.5298208743816671,360
361,0.07250000000000001,0.0475,0.2525,-0.423731035799183,-0.8016820853185546,0.1719411112602212,361
362,0.09,0.05,0.24,-0.29677578600912063,0.1103397153110833,-0.3243607148368914,362
363,0.1,0.035,0.235,1.7115571309682305,1.2738285545680548,0.07583455599915322,363
364,0.10500000000000001,0.015000000000000001,0.22499999999999998,1.7115571309682305,1.2738285545680548,1.4500020892643566,364
365,0.082,0.01,0.20400000000000001,-0.6343922765149461,-0.2355147292641323,-0.36393605562588466,365
366,0.0525,0.01,0.2225,0.5709190149429921,-0.2355147292641323,-0.45860707757715763,366
367,-0.034,0.008,0.22599999999999998,0.07646287452986891,0.8397302630120025,-0.1359087888527937,367
368,-0.045,0.005,0.245,-1.3164582215480176,-1.0078054699790815,0.22483331424190864,368
369,-0.06,0.006666666666666667,0.2833333333333334,0.3726103420082597,0.4404163834482376,0.3403217508463654,369
370,-0.07500000000000001,0.01,0.295,0.29582458156678365,0.5279184654969933,-0.0913156264643448,370
371,-0.07500000000000001,0.01,0.295,0.0,0.0,-0.0,371
372,-0.02,0.039999999999999994,0.23374999999999999,-0.9978701832121102,1.6020268120977739,0.3093050683768708,372
373,-0.02,0.039999999999999994,0.23374999999999999,-0.0,0.0,0.0,373
374,0.03,0.045000000000000005,0.21166666666666664,0.04783074815090461,0.0,0.03793473129209677,374
375,0.065,0.0375,0.19,-0.4782158517233153,-0.860373144739993,0.7757377659876581,375
376,0.07666666666666667,0.016666666666666666,0.17,0.15916821001771211,0.42931027164139884,0.01965822514162977,376
377,0.08666666666666667,0.0033333333333333335,0.1466666666666667,-1.204224823998547,-0.6100391156854145,-0.15663166483814697,377
378,0.08333333333333333,0.006666666666666667,0.13333333333333333,0.8181929000424005,0.6967877972736779,-0.5553637679845812,378
379,0.11333333333333334,0.02666666666666667,0.15333333333333335,0.894015820513224,0.4326089439276589,1.1339985926624432,379
380,0.15333333333333335,0.06333333333333334,0.18000000000000002,-0.34237542159955253,0.2220640584954107,-0.08703375203278345,380
381,0.15333333333333335,0.06333333333333334,0.18000000000000002,-0.0,0.0,-0.0,381
382,0.205,0.10333333333333333,0.215,1.8839782077727625,0.0,0.06706718538996886,382
383,0.10999999999999999,0.07166666666666667,0.22333333333333336,0.5050837411167137,-0.6175236692943593,-0.131702545355489,383
384,0.010000000000000002,0.04,0.2125,-1.6943394578973794,-1.4506696777033115,0.01535453409442076,384
385,-0.041111111111111105,0.02888888888888889,0.23444444444444443,0.41846014145814875,1.3764364612927698,-0.1118406984677935,385
386,-0.045,0.025,0.23,-1.5560657479080937,-1.1059104272337077,0.43933427931202085,386
387,-0.065,0.015,0.23,0.006706427650787872,-0.3316212845251655,-0.05087634769563209,387
388,-0.07800000000000001,0.05600000000000001,0.23200000000000004,0.006706427650787872,1.043008760991836,-0.830930312923496,388
389,-0.088,0.076,0.236,-1.0538786715731332,-0.04542742977090416,0.49668579853249967,389
390,-0.088,0.076,0.236,-0.0,-0.0,0.0,390
391,-0.019999999999999997,0.0675,0.22,1.5670220522874496,-0.0,-1.135262501929095,391
392,-0.019999999999999997,0.0675,0.22,0.0,0.0,-0.0,392
393,0.09666666666666666,0.019999999999999997,0.14333333333333334,-0.019629136320762894,0.388376482917951,-0.9379922998993112,393
394,0.09666666666666666,0.019999999999999997,0.14333333333333334,-0.0,0.0,-0.0,394
395,0.13285714285714287,0.02,0.10571428571428569,-0.17054360119487597,-1.5091612709244806,0.1513948459729951,395
396,0.115,0.02,0.125,0.6089104694357753,0.1496619833585122,0.14795156069155777,396
397,0.046,0.028000000000000004,0.174,0.1950859224709214,1.0532294090915078,-0.19782259873804858,397
398,0.023333333333333334,0.03333333333333333,0.18000000000000002,-0.48531206957371564,0.6244671708352233,-0.837007549378919,398
399,0.0275,0.0525,0.1875,0.7853981633974315,-1.4953981031087096,-0.2654645792283319,399
